pais_id,dpto_id,dpto_nombre,mpio_id,mpio_nombre
169,73,Tolima,73268,ESPINAL
169,73,Tolima,73270,FALAN
169,73,Tolima,73275,FLANDES
169,73,Tolima,73283,FRESNO
169,73,Tolima,73319,GUAMO
169,73,Tolima,73347,HERVEO
169,73,Tolima,73349,HONDA
169,73,Tolima,73352,ICONONZO
169,73,Tolima,73408,LÉRIDA
169,73,Tolima,73411,LÍBANO
169,73,Tolima,73443,SAN SEBASTIÁN DE MARIQUITA
169,73,Tolima,73449,MELGAR
169,73,Tolima,73461,MURILLO
169,73,Tolima,73483,NATAGAIMA
169,73,Tolima,73504,ORTEGA
169,73,Tolima,73520,PALOCABILDO
169,73,Tolima,73547,PIEDRAS
169,73,Tolima,73555,PLANADAS
169,73,Tolima,73563,PRADO
169,73,Tolima,73585,PURIFICACIÓN
169,73,Tolima,73616,RIOBLANCO
169,73,Tolima,73622,RONCESVALLES
169,73,Tolima,73624,ROVIRA
169,73,Tolima,73671,SALDAÑA
169,73,Tolima,73675,SAN ANTONIO
169,73,Tolima,73678,SAN LUIS
169,73,Tolima,73686,SANTA ISABEL
169,73,Tolima,73770,SUÁREZ
169,73,Tolima,73854,VALLE DE SAN JUAN
169,73,Tolima,73861,VENADILLO
169,73,Tolima,73870,VILLAHERMOSA
169,73,Tolima,73873,VILLARRICA
169,76,Valle,76001,CALI
169,76,Valle,76020,ALCALÁ
169,76,Valle,76036,ANDALUCÍA
169,76,Valle,76041,ANSERMANUEVO
169,76,Valle,76054,ARGELIA
169,76,Valle,76100,BOLÍVAR
169,76,Valle,76109,BUENAVENTURA
169,76,Valle,76111,GUADALAJARA DE BUGA
169,76,Valle,76113,BUGALAGRANDE
169,76,Valle,76122,CAICEDONIA
169,76,Valle,76126,CALIMA
169,76,Valle,76130,CANDELARIA
169,76,Valle,76147,CARTAGO
169,76,Valle,76233,DAGUA
169,76,Valle,76243,EL ÁGUILA
169,76,Valle,76246,EL CAIRO
169,76,Valle,76248,EL CERRITO
169,76,Valle,76250,EL DOVIO
169,76,Valle,76275,FLORIDA
169,76,Valle,76306,GINEBRA
169,76,Valle,76318,GUACARÍ
169,76,Valle,76364,JAMUNDÍ
169,76,Valle,76377,LA CUMBRE
169,76,Valle,76400,LA UNIÓN
169,76,Valle,76403,LA VICTORIA
169,76,Valle,76497,OBANDO
169,76,Valle,76520,PALMIRA
169,76,Valle,76563,PRADERA
169,76,Valle,76606,RESTREPO
169,76,Valle,76616,RIOFRÍO
169,76,Valle,76622,ROLDANILLO
169,76,Valle,76670,SAN PEDRO
169,76,Valle,76736,SEVILLA
169,76,Valle,76823,TORO
169,76,Valle,76828,TRUJILLO
169,76,Valle,76834,TULUÁ
169,76,Valle,76845,ULLOA
169,76,Valle,76863,VERSALLES
169,76,Valle,76869,VIJES
169,76,Valle,76890,YOTOCO
169,76,Valle,76892,YUMBO
169,76,Valle,76895,ZARZAL
169,81,Arauca,81001,ARAUCA
169,81,Arauca,81065,ARAUQUITA
169,81,Arauca,81220,CRAVO NORTE
169,81,Arauca,81300,FORTUL
169,81,Arauca,81591,PUERTO RONDÓN
169,81,Arauca,81736,SARAVENA
169,81,Arauca,81794,TAME
169,85,Casanare,85001,YOPAL
169,85,Casanare,85010,AGUAZUL
169,85,Casanare,85015,CHAMEZA
169,85,Casanare,85125,HATO COROZAL
169,85,Casanare,85136,LA SALINA
169,85,Casanare,85139,MANÍ
169,85,Casanare,85162,MONTERREY
169,85,Casanare,85225,NUNCHÍA
169,85,Casanare,85230,OROCUÉ
169,85,Casanare,85250,PAZ DE ARIPORO
169,85,Casanare,85263,PORE
169,85,Casanare,85279,RECETOR
169,85,Casanare,85300,SABANALARGA
169,85,Casanare,85315,SÁCAMA
169,85,Casanare,85325,SAN LUIS DE PALENQUE
169,85,Casanare,85400,TÁMARA
169,85,Casanare,85410,TAURAMENA
169,85,Casanare,85430,TRINIDAD
169,85,Casanare,85440,VILLANUEVA
169,86,Putumayo,86001,MOCOA
169,86,Putumayo,86219,COLÓN
169,86,Putumayo,86320,ORITO
169,86,Putumayo,86568,PUERTO ASÍS
169,86,Putumayo,86569,PUERTO CAICEDO
169,86,Putumayo,86571,PUERTO GUZMÁN
169,86,Putumayo,86573,PUERTO LEGUÍZAMO
169,86,Putumayo,86749,SIBUNDOY
169,86,Putumayo,86755,SAN FRANCISCO
169,86,Putumayo,86757,SAN MIGUEL
169,86,Putumayo,86760,SANTIAGO
169,86,Putumayo,86865,VALLE DEL GUAMUEZ
169,86,Putumayo,86885,VILLAGARZÓN
169,88,San Andres,88001,SAN ANDRÉS
169,88,San Andres,88564,PROVIDENCIA
169,91,Amazonas,91001,LETICIA
169,91,Amazonas,91263,EL ENCANTO
169,91,Amazonas,91405,LA CHORRERA
169,91,Amazonas,91407,LA PEDRERA
169,91,Amazonas,91430,LA VICTORIA
169,91,Amazonas,91460,MIRITI - PARANÁ
169,91,Amazonas,91530,PUERTO ALEGRÍA
169,91,Amazonas,91536,PUERTO ARICA
169,91,Amazonas,91540,PUERTO NARIÑO
169,91,Amazonas,91669,PUERTO SANTANDER
169,91,Amazonas,91798,TARAPACÁ
169,94,Guainia,94001,INÍRIDA
169,94,Guainia,94343,BARRANCO MINAS
169,94,Guainia,94663,MAPIRIPANA
169,94,Guainia,94883,SAN FELIPE
169,94,Guainia,94884,PUERTO COLOMBIA
169,94,Guainia,94885,LA GUADALUPE
169,94,Guainia,94886,CACAHUAL
169,94,Guainia,94887,PANA PANA
169,94,Guainia,94888,MORICHAL
169,95,Guaviare,95001,SAN JOSÉ DEL GUAVIARE
169,95,Guaviare,95015,CALAMAR
169,95,Guaviare,95025,EL RETORNO
169,95,Guaviare,95200,MIRAFLORES
169,97,Vaupes,97001,MITÚ
169,97,Vaupes,97161,CARURU
169,97,Vaupes,97511,PACOA
169,97,Vaupes,97666,TARAIRA
169,97,Vaupes,97777,PAPUNAUA
169,97,Vaupes,97889,YAVARATÉ
169,99,Vichada,99001,PUERTO CARREÑO
169,99,Vichada,99524,LA PRIMAVERA
169,99,Vichada,99624,SANTA ROSALÍA
169,99,Vichada,99773,CUMARIBO
